file_path,angle,channel,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,load_variables.started,load_variables.stopped,Welcome.started,key_instruct.started,Welcome.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,pretest.started,trial_type,fixation.started,sound_1.started,fixation.stopped,image.started,pretest_response.started,pretest.stopped,pretest_response.keys,pretest_response.corr,pretest_response.rt,pretest_response.duration,training.started,text.started,key_resp.started,training.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training_block.started,fixation_2.started,sound_3.started,fixation_2.stopped,image_3.started,training_response.started,training_block.stopped,training_response.keys,training_response.corr,training_response.rt,training_response.duration,feedback.started,text_2.started,image_4.started,feedback.stopped,Test_Instructions.started,key_instruct_2.started,Test_Instructions.stopped,key_instruct_2.keys,key_instruct_2.rt,key_instruct_2.duration,forced_break.started,text_countdown.started,forced_break.stopped,post_test.started,fixation_3.started,sound_4.started,fixation_3.stopped,image_5.started,pretest_response_2.started,post_test.stopped,pretest_response_2.keys,pretest_response_2.corr,pretest_response_2.rt,pretest_response_2.duration,thank_you.started,text_3.started,text_3.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test_stimuli/right_30_1000_test.wav,30,right,v,,,,,,,,,8,0,40,3,156.7806552500042,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.77330274999986,156.7806552500042,157.27608624966913,157.27720987500652,157.7697855410006,157.7697855410006,157.89383654100675,v,1,0.11698124999384163,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,,,,,,,,,8,1,41,0,157.9035492910043,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.89447533299972,157.9035492910043,158.39829162467166,158.39832716600358,158.88531762500497,158.88531762500497,159.02384758300468,v,0,0.13559649999660905,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,,,,,,,,,8,2,42,2,159.03360750000138,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.02451366600144,159.03360750000138,159.5262915826718,159.5268526660002,160.0189901660051,160.0189901660051,160.17833362500096,v,0,0.15328145799867343,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,8,3,43,4,160.19035825000174,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.17898920800508,160.19035825000174,160.68475962467008,160.6831042910053,161.1776283750005,161.1776283750005,161.24558170800447,v,0,0.060433624996221624,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,8,4,44,1,161.25552295800298,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.24619120800344,161.25552295800298,161.7522210826685,161.74984266600222,162.2442641660018,162.2442641660018,162.35394900000392,v,0,0.10833779200038407,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_90_1000_test.wav,90,right,b,,,,,,,,,9,0,45,1,162.36336445800407,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.35461529100576,162.36336445800407,162.85982779167196,162.8609196660036,163.35279725000146,163.35279725000146,163.51140608300193,v,0,0.15166279199911514,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_30_1000_test.wav,30,left,x,,,,,,,,,9,1,46,2,163.5209530830034,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.51198950000253,163.5209530830034,164.01643104166968,164.01767287500115,164.50207145800232,164.50207145800232,164.6978972500001,v,0,0.19262962500215508,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/right_30_1000_test.wav,30,right,v,,,,,,,,,9,2,47,3,164.7081287500041,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.69852383300167,164.7081287500041,165.20070437466737,165.19982975000312,165.69310504100577,165.69310504100577,165.8689925409999,v,1,0.16852012500021374,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/center_0_1000_test.wav,0,center,c,,,,,,,,,9,3,48,4,165.89402029100165,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.86960095800168,165.89402029100165,166.37669533266697,166.38419562500349,166.87012879100075,166.87012879100075,167.08084775000316,v,0,0.19957708299625665,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
test_stimuli/left_90_1000_test.wav,90,left,z,,,,,,,,,9,4,49,0,167.08855725000467,,,,,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.08145229100046,167.08855725000467,167.5845179576684,167.5837371660018,168.07747229100642,168.07747229100642,168.33800566600257,v,0,0.2580950830015354,None,,,,,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.33846379100578,168.347603041002,173.34429487500165,173.3353052080056,856642,001,2024-12-03_19h27.47.736,experiment,2024.1.5,None,2024-12-03 19h27.56.252832 +0530,
